1786,Speaker 1,"And I get it sent to her on more than one occasion, albino was.",437.000,441.000
1787,Speaker 1,"OK.",441.000,442.000
1788,Speaker 2,"And sorry, she was prior to Mr. Silcox. Yeah. So this was the very first person that you injected with insulin. And we're at Crescent care. And her room was where?",442.000,446.000
1789,Speaker 1,"Yeah. Yes.",446.000,453.000
1790,Speaker 1,"Her room is in the east wing.",453.000,456.000
1791,Speaker 1,"Second door on the left.",456.000,458.000
1792,Speaker 1,"And then East swing the first door and left. Was your sister Alvina? She was diabetic.",458.000,463.000
1793,Speaker 2,"OK.",463.000,464.000
1794,Speaker 1,"She was October 2007, 2000. Until then, albino our sisters here.",464.000,466.000
1795,Speaker 2,"Sorry, that was your sister.",466.000,471.000
1796,Speaker 1,"Then there was Wayne. He was on the north wings. He was he had dementia. He was diabetic. He could be had cooperative.",471.000,482.000
1797,Speaker 1,"And I gave them a large overdose.",482.000,486.000
1798,Speaker 1,"UM.",486.000,488.000
1799,Speaker 1,"Because I thought it was just turned it off. That was lame, really.",488.000,490.000
1800,Speaker 2,"Done with Wayne.",490.000,492.000
1801,Speaker 2,"And sorry, how old was sorry. And I hate to go back. I just have a.",492.000,496.000
1802,Speaker 2,"Few more questions. How old was?",496.000,498.000
1803,Speaker 1,"Hilda was 90 years old. Albino was probably 8082.",498.000,504.000
1804,Speaker 2,"And did they have family that would come and visit?",504.000,507.000
1805,Speaker 2,"Yes, very much so. I'll be very welcome.",507.000,510.000
1806,Speaker 1,"Matilda, I think it was her daughters, and Albina was her husband.",510.000,516.000
1807,Speaker 2,"And long acting and short acting.",516.000,519.000
1808,Speaker 1,"Sure, not at that point.",519.000,521.000
1809,Speaker 2,"You know, Stephen, you're still doing.",521.000,522.000
1810,Speaker 2,"Short acting.",522.000,523.000
1811,Speaker 2,"Do you remember the dose? If you would have given?",523.000,524.000
1812,Speaker 1,"Oh, wait a second.",524.000,526.000
1813,Speaker 1,"What would they get at night? It was long acting, so it was what they thought at night. With those two, it was their own insulin. This extra jug, so probably 20 to 30 to 4030 to 40 extra.",526.000,542.000
1814,Speaker 2,"And then, Wayne, how old is Wayne St.",542.000,543.000
1815,Speaker 1,"I'd say 60.",543.000,545.000
1816,Speaker 2,"OK, so he was younger.",545.000,546.000
1817,Speaker 1,"He yeah, he had developed mentally developmental challenges as well as dementia, as well as being diabetic.",546.000,554.000
1818,Speaker 1,"And.",554.000,556.000
1819,Speaker 1,"Love being handful.",556.000,561.000
1820,Speaker 1,"And.",561.000,562.000
1821,Speaker 1,"He wanted to die, so again, that one night I just felt that surging and.",562.000,568.000
1822,Speaker 1,"But he didn't die. I think he would say it sometime.",568.000,569.000
1823,Speaker 2,"How would you know you wanted to die?",569.000,574.000
1824,Speaker 1,"That you missed going to go where was when?",574.000,577.000
1825,Speaker 1,"He was in Room 8, which is the main floor down at the end.",577.000,581.000
1826,Speaker 2,"So it's 8 or is the number.",581.000,583.000
1827,Speaker 1,"888 Now 8-9.",583.000,587.000
1828,Speaker 2,"And would that be roommates in there?",587.000,589.000
1829,Speaker 1,"As well, yes.",589.000,591.000
1830,Speaker 2,"Do you know who he is?",591.000,597.000
1831,Speaker 2,"All right. And Mike, with hunting meetings please?",597.000,600.000
1832,Speaker 1,"That was 2009.",600.000,601.000
1833,Speaker 2,"What is that movie?",601.000,603.000
1834,Speaker 1,"It robs you of your body and you still have your mind. You get progressively more agitated. You get progressively more.",603.000,613.000
1835,Speaker 1,"Psychotic and your new wheelchair and you've got all these movements that you.",613.000,617.000
1836,Speaker 1,"Can't control. Horrible.",617.000,619.000
1837,Speaker 2,"How old is Mike?",619.000,620.000
1838,Speaker 1,"He was 54.",620.000,623.000
1839,Speaker 1,"And again, one night I just felt that searching and I thought now this must be God, because this man is not enjoying his life at all. Though I gave him a large amount of insulin. I think I gave him 90 total.",623.000,639.000
1840,Speaker 2,"Did you ever do anything to hernia and?",639.000,641.000
1841,Speaker 1,"No, no.",641.000,642.000
1842,Speaker 2,"To win.",642.000,643.000
1843,Speaker 1,"No, no.",643.000,647.000
1844,Speaker 1,"No.",647.000,652.000
1845,Speaker 2,"This takes us to a different location until we're placing Paris, that's obviously Paris ON correct outside of Branford with doctorate.",652.000,657.000
1846,Speaker 1,"Yeah.",657.000,660.000
1847,Speaker 1,"2016 winter. Yeah, and I was.",660.000,662.000
1848,Speaker 2,"OK. And that was Sandra. Hello, Sandra.",662.000,665.000
1849,Speaker 1,"Sandra, I think she was in her 70s.",665.000,670.000
1850,Speaker 2,"And.",670.000,671.000
1851,Speaker 2,"Tougher place. What? What was the breakup of the rooms there?",671.000,674.000
1852,Speaker 2,"Where was she located on tougher plane?",674.000,675.000
1853,Speaker 1,"She was she was down, the wind, straight down from the nursing desk about two doors on the left.",675.000,685.000
1854,Speaker 1,"And she had three roommates.",685.000,688.000
1855,Speaker 2,"She described her a little bit of personality.",688.000,691.000
1856,Speaker 1,"And her tall.",691.000,694.000
1857,Speaker 1,"Not very well, she.",694.000,695.000
1858,Speaker 1,"Didn't walk anymore. She had a good sense of humor.",695.000,701.000
1859,Speaker 1,"She often said she didn't want to be there.",701.000,706.000
1860,Speaker 1,"And so one night I came for my I.",706.000,709.000
1861,Speaker 1,"Think someone over at all.",709.000,713.000
1862,Speaker 1,"But she survived because the nurses came on.",713.000,716.000
1863,Speaker 1,"Neck.",716.000,718.000
1864,Speaker 1,"Went to check on her to do something else and noticed that she was sweating and does her blood sugar and save her.",718.000,727.000
1865,Speaker 2,"And how these other people survive?",727.000,729.000
1866,Speaker 1,"It just didn't. Oh, for Tilda and Davina, they found them to have short bloods. They found them to have low blood sugar, and they gave them substrate it. And when the mice they just survived.",729.000,741.000
1867,Speaker 1,"Was never found out.",741.000,744.000
1868,Speaker 2,"Was there anything to do with the gender?",744.000,746.000
1869,Speaker 2,"Male or female, that is included.",746.000,749.000
1870,Speaker 2,"The effect of it or is?",749.000,750.000
1871,Speaker 2,"It just again just dependent on the make of the body and the health and the.",750.000,751.000
1872,Speaker 1,"Right.",751.000,753.000
1873,Speaker 1,"Yeah, not that I know this hasn't been.",753.000,761.000
1874,Speaker 2,"The nurse who saved Sandra.",761.000,764.000
1875,Speaker 1,"Yeah.",764.000,765.000
1876,Speaker 2,"Was there anything that ever came back on you? You know, any retribution consequences?",765.000,771.000
1877,Speaker 1,"No.",771.000,776.000
1878,Speaker 1,"He even asked me about it. Not if I thought you'd done everything.",776.000,780.000
1879,Speaker 2,"Who listens to you?",780.000,782.000
1880,Speaker 1,"Diane, I don't remember her last name.",782.000,786.000
1881,Speaker 2,"And what we're working on that point was just.",786.000,788.000
1882,Speaker 2,"Really. Hand over please.",788.000,790.000
1883,Speaker 1,"Whatever I got called in for, I was actually working for a nursing agency at that time called lifeguard agency, and I was sent to health service lifeguards.",790.000,801.000
1884,Speaker 2,"So you were never employed by 12 in place?",801.000,803.000
1885,Speaker 1,"No, not as employed by lifeguard, and I would go to tell for and two other.",803.000,807.000
1886,Speaker 1,"Places as well.",807.000,811.000
1887,Speaker 2,"And that's when you got involved with.",811.000,813.000
1888,Speaker 2,"That it was worried you would like.",813.000,814.000
1889,Speaker 1,"Yeah. Yeah, just.",814.000,817.000
1890,Speaker 1,"I was only with family. This is this like a month.",817.000,820.000
1891,Speaker 1,"And a half before I quit.",820.000,824.000
1892,Speaker 2,"2016 of August, which was not too long.",824.000,827.000
1893,Speaker 2,"Ago and you're.",827.000,828.000
1894,Speaker 2,"Employed with Saint Elizabeth, it says here.",828.000,830.000
1895,Speaker 1,"Yeah, I was frustrated with my job.",830.000,833.000
1896,Speaker 1,"Had a huge.",833.000,836.000
1897,Speaker 1,"Huge workload. Having to learn a lot of new things, just a lot of frustration. The weekend that this happened there I had all, all of the people that I had looked after. Most of them were in Ingersoll. I didn't know any of them, and on the Saturday I went in and I.",836.000,857.000
1898,Speaker 1,"Was doing my care.",857.000,859.000
1899,Speaker 1,"And this is really the only one that was pre planned because on Saturday when, as in Karen Beverly, and noticed that she had a pick line which is line the tick medication.",859.000,869.000
1900,Speaker 1,"Straight to your.",869.000,870.000
1901,Speaker 1,"And that she was a diabetic. And so the next day, when I went in, I was really frustrated and I could just really feel the surging and the laughing. And I I gave her a huge amount. I gave her, I think it was 183, three doses of 62 to 69.",870.000,886.000
1902,Speaker 2,"Is any question not at all?",886.000,888.000
1903,Speaker 1,"No, because I was wondering if they're fine one to put into your eyes and about us and wondering if they're fine again.",888.000,894.000
1904,Speaker 1,"And she's arrived.",894.000,898.000
1905,Speaker 1,"The next day.",898.000,900.000
1906,Speaker 1,"No, but I was able to check it on my computer because she's seeing every day by a nurse like to go into tablets from work and see.",900.000,907.000
1907,Speaker 1,"How she goes?",907.000,909.000
1908,Speaker 2,"And that was just a computer program used by Elizabeth.",909.000,911.000
1909,Speaker 1,"Yeah, on their own tables.",911.000,914.000
1910,Speaker 2,"And these other people, where did you inject?",914.000,916.000
1911,Speaker 2,"Them.",916.000,917.000
1912,Speaker 1,"There are.",917.000,920.000
1913,Speaker 1,"Yeah.",920.000,923.000
1914,Speaker 1,"Sandy was probably her leg, but she was a little bit more difficult.",923.000,929.000
1915,Speaker 2,"In August of of 2016, then with you don't remember Beverly.",929.000,933.000
1916,Speaker 1,"No, I don't. I don't remember.",933.000,934.000
1917,Speaker 2,"Question.",934.000,935.000
1918,Speaker 1,"Her first name was Beverly.",935.000,939.000
1919,Speaker 1,"I should probably.",939.000,942.000
1920,Speaker 1,"I don't know if I could tell you the weekend it was or not.",942.000,945.000
1921,Speaker 2,"She lived in Anderson.",945.000,947.000
1922,Speaker 1,"Yeah.",947.000,947.000
1923,Speaker 2,"Did you live in a home or?",947.000,949.000
1924,Speaker 1,"Yeah, in a home like.",949.000,951.000
1925,Speaker 2,"Their own residence, living or.",951.000,968.000
1926,Speaker 2,"Do you remember where you saw?",968.000,969.000
1927,Speaker 1,"It was no, I don't.",969.000,973.000
1928,Speaker 2,"How can you have any named Beverly? But you're not sure what her name is?",973.000,976.000
1929,Speaker 1,"Because I'm not sure.",976.000,977.000
1930,Speaker 1,"If it was Bev or Bev or.",977.000,980.000
1931,Speaker 2,"I got you.",980.000,982.000
1932,Speaker 2,"And that was.",982.000,984.000
1933,Speaker 2,"The only one you've given through their plane.",984.000,986.000
1934,Speaker 1,"Yes.",986.000,987.000
1935,Speaker 2,"Did you know what?",987.000,987.000
1936,Speaker 2,"The result would be compared to a direct injection into an arm or leg or.",987.000,990.000
1937,Speaker 2,"A thigh headlight.",990.000,991.000
1938,Speaker 1,"I've never done it before and never looked at it. I had no idea she wanted. She went to sleep fairly quickly and then left, but when I checked the next day to see how she was through the next nurse.",991.000,1005.000
1939,Speaker 1,"There is no change.",1005.000,1006.000
1940,Speaker 2,"How old is she?",1006.000,1008.000
1941,Speaker 1,"She won.",1008.000,1011.000
1942,Speaker 1,"6364.",1011.000,1015.000
1943,Speaker 2,"And what was?",1015.000,1016.000
1944,Speaker 2,"Her diagnosis, as far as her gone.",1016.000,1019.000
1945,Speaker 1,"She was diabetic and she had large ulcers on her leg.",1019.000,1024.000
1946,Speaker 1,"And she also had a.",1024.000,1027.000
1947,Speaker 1,"Severe infection.",1027.000,1034.000
1948,Speaker 2,"How's that make you feel controlled there?",1034.000,1042.000
1949,Speaker 2,"Do you feel like there's a burden on?",1042.000,1043.000
1951,Speaker 2,"Silvers. Yeah.",1043.000,1045.000
1952,Speaker 1,"I've done the right thing.",1045.000,1049.000
1953,Speaker 1,"Yes.",1049.000,1050.000
1954,Speaker 1,"And now I know that it wasn't God.",1050.000,1052.000
1955,Speaker 1,"And I'm ashamed of myself that that happens. But I also think that it was mental health.",1052.000,1059.000
1956,Speaker 1,"Yeah. I'd like to look files in.",1059.000,1061.000
1957,Speaker 1,"My right mind.",1061.000,1063.000
1958,Speaker 1,"Or I would have been able to tell.",1063.000,1064.000
1959,Speaker 1,"Them.",1064.000,1064.000
1960,Speaker 1,"And who I was raised to believe in God, I was raised from my baby to the to Sunday school. So how could?",1064.000,1070.000
1961,Speaker 1,"I get such a strong feeling.",1070.000,1072.000
1962,Speaker 1,"That this is what goes wrong is unless it was something wrong with my head.",1072.000,1080.000
1963,Speaker 2,"And always talk to those what you would say to the families and and so on and so forth.",1080.000,1087.000
1964,Speaker 2,"Again, I I I feel terrible for the for the people that are going to find out and in the days and weeks to come about what actually happened to their loved ones, right?",1087.000,1101.000
1965,Speaker 1,"If there was ever anything I could do so that nobody did this again, I'd do it.",1101.000,1112.000
1966,Speaker 2,"Just a few other things to cover often.",1112.000,1119.000
1967,Speaker 2,"The things that some of these people would do.",1119.000,1121.000
1968,Speaker 2,"To you hitting the pinching, the grabbing of your breasts.",1121.000,1126.000
1969,Speaker 2,"Would you ever report?",1126.000,1126.000
1970,Speaker 1,"That, yeah, but.",1126.000,1128.000
1971,Speaker 1,"Yeah, it was always reported in charge of them.",1128.000,1130.000
1972,Speaker 2,"And that's document other Hertz. OK. And was there any? There's obviously you never obviously, but was there ever any charges or criminal matters that came up any of this at all?",1130.000,1131.000
1974,Speaker 1,"No.",1140.000,1142.000
1975,Speaker 1,"Best part of working in the.",1142.000,1143.000
1976,Speaker 1,"Nursing home that this what?",1143.000,1145.000
1977,Speaker 1,"They do, might even be your fault there.",1145.000,1149.000
1978,Speaker 1,"This is Tom Lang, yeah.",1149.000,1153.000
1979,Speaker 2,"Do you think that?",1153.000,1154.000
1980,Speaker 2,"Playing with played a role in your actions.",1154.000,1157.000
1981,Speaker 1,"No.",1157.000,1164.000
1982,Speaker 2,"Maureen, your ex?",1164.000,1176.000
1983,Speaker 2,"When the last time you talked to her.",1176.000,1179.000
1984,Speaker 1,"Think about what, four years ago, when do all.",1179.000,1181.000
1985,Speaker 1,"The money to move back.",1181.000,1183.000
1986,Speaker 1,"We were only together for a year.",1183.000,1185.000
1987,Speaker 2,"So she came here from.",1185.000,1187.000
1988,Speaker 1,"Yeah. You had two kids.",1187.000,1191.000
1989,Speaker 2,"The issue.",1191.000,1192.000
1990,Speaker 1,"Yeah.",1192.000,1198.000
1991,Speaker 1,"Yes.",1198.000,1203.000
1992,Speaker 2,"When they were here.",1203.000,1207.000
1993,Speaker 3,"Have you?",1207.000,1209.000
1994,Speaker 2,"This document is used prepared best.",1209.000,1213.000
1995,Speaker 2,"And I know that you had stated.",1213.000,1215.000
1996,Speaker 2,"The reason why?",1215.000,1218.000
1997,Speaker 2,"This is called the breaking point of why you stopped.",1218.000,1220.000
1998,Speaker 1,"Yeah.",1220.000,1221.000
1999,Speaker 2,"What is the possibility that you're going to have?",1221.000,1223.000
2000,Speaker 2,"To be dealing with.",1223.000,1224.000
2001,Speaker 2,"Yes, that's right. Right. Yeah. Is there anyone else?",1224.000,1229.000
2002,Speaker 2,"Within your career path that isn't listed on these four documents or these.",1229.000,1233.000
2003,Speaker 2,"Four pieces of liquid.",1233.000,1237.000
2004,Speaker 2,"That you'd be responsible for the deaths.",1237.000,1238.000
2005,Speaker 1,"No, absolutely not.",1238.000,1241.000
2006,Speaker 2,"And if we were to tell you that.",1241.000,1244.000
2007,Speaker 2,"We've come across some fairly significant or suspicious.",1244.000,1249.000
2008,Speaker 2,"Deaths at other nursing homes.",1249.000,1252.000
2009,Speaker 1,"Where it's in right? What would you say tonight?",1252.000,1254.000
2010,Speaker 1,"And stay with me.",1254.000,1258.000
2011,Speaker 2,"So there's no one else involved, no.",1258.000,1262.000
2012,Speaker 2,"That was fell victim to your actions.",1262.000,1271.000
2013,Speaker 2,"Just repeat to.",1271.000,1272.000
2014,Speaker 2,"Me again. The people that you've disclosed this.",1272.000,1273.000
2015,Speaker 2,"To beside myself.",1273.000,1274.000
2016,Speaker 2,"Tonight, OK.",1274.000,1277.000
2017,Speaker 1,"The very first.",1277.000,1278.000
2018,Speaker 1,"Person I ever disclosed it to was another girlfriend at the time her name was.",1278.000,1286.000
2019,Speaker 1,"That was after I cooked a couple of people and.",1286.000,1289.000
2020,Speaker 1,"She told me not to do it again, that she.",1289.000,1291.000
2021,Speaker 1,"Was going to.",1291.000,1292.000
2022,Speaker 1,"Turn me into the police.",1292.000,1296.000
2023,Speaker 1,"In 2008, I think.",1296.000,1300.000
2024,Speaker 1,"And then 2011.",1300.000,1303.000
2025,Speaker 1,"When I decided to stop killing my friend.",1303.000,1308.000
2026,Speaker 1,"I told her what I've been doing and that I had stopped.",1308.000,1312.000
2027,Speaker 1,"And then.",1312.000,1314.000
2028,Speaker 1,"I told my pastor.",1314.000,1317.000
2029,Speaker 1,"And then after that, I told the in two.",1317.000,1320.000
2030,Speaker 1,"1014.",1320.000,1322.000
2031,Speaker 1,"After I passed away, I went on a holiday and.",1322.000,1328.000
2032,Speaker 1,"That's when I really decided that this had stopped, and so I told.",1328.000,1335.000
2033,Speaker 1,"A friend and heredity.",1335.000,1340.000
2034,Speaker 1,"Then.",1340.000,1342.000
2035,Speaker 1,"I told when I came back I got a good to the lawyer.",1342.000,1348.000
2036,Speaker 1,"And then while I was in the Toronto, it was in Cam H.",1348.000,1354.000
2037,Speaker 1,"Well, I told my friend before everyone I've told my cousin.",1354.000,1358.000
2038,Speaker 1,"I told my friend.",1358.000,1360.000
2039,Speaker 1,"And I told my friend.",1360.000,1363.000
2040,Speaker 1,"And then while I was in campaign, which I told them someone who I thought was a friend.",1363.000,1370.000
2041,Speaker 1,"They turned around and called the police to make sure that it has really been dealt with.",1370.000,1374.000
2042,Speaker 1,"And I understand that he thought he was doing the right thing. I understand that. But he had said I won't tell anybody. And as you didn't him as a resource for support and he turned around when I was when?",1374.000,1387.000
2043,Speaker 1,"I had already you.",1387.000,1388.000
2044,Speaker 1,"Know I'd already shared it, so why would he call the police?",1388.000,1391.000
2045,Speaker 2,"So why do you think that none of these people confronted police?",1391.000,1395.000
2046,Speaker 1,"Maybe they didn't believe me.",1395.000,1398.000
2047,Speaker 1,"I don't know.",1398.000,1399.000
2048,Speaker 1,"Maybe they just thought maybe they thought it was June. March.",1399.000,1403.000
2049,Speaker 1,"Something that the patient wanted done.",1403.000,1408.000
2050,Speaker 2,"And as far as believing you are these close people to you that you've shared other.",1408.000,1412.000
2051,Speaker 2,"Deep dark sequences? Maybe overtime.",1412.000,1414.000
2052,Speaker 1,"I I would say.",1414.000,1417.000
2053,Speaker 1,"Yeah.",1417.000,1418.000
2054,Speaker 2,"Because this is a pretty serious thing.",1418.000,1420.000
2055,Speaker 1,"Yes, it is very normal.",1420.000,1423.000
2056,Speaker 1,"It's the worst thing.",1423.000,1426.000
2057,Speaker 2,"Telling these people and then just.",1426.000,1428.000
2058,Speaker 2,"Find it hard to believe that no one would come forward until.",1428.000,1433.000
2059,Speaker 2,"5-6 people down the.",1433.000,1434.000
2060,Speaker 2,"Road, right? Yeah, having knowledge of.",1434.000,1436.000
2061,Speaker 1,"It. Yeah, I hear you.",1436.000,1441.000
2062,Speaker 2,"And everything that you're telling us the truth.",1441.000,1444.000
2063,Speaker 2,"There's nothing that's been fabricated.",1444.000,1453.000
2064,Speaker 2,"What we find in your home, did you?",1453.000,1454.000
2065,Speaker 2,"Ever document any of this activity at all?",1454.000,1457.000
2066,Speaker 1,"Once in a while I draw I journaled on it and it might. There might be some in my home, but I don't know. I think it should, if if it's around it will be in like a viral binder.",1457.000,1463.000
2067,Speaker 2,"Those.",1463.000,1471.000
2068,Speaker 1,"In either my desk, my other desk.",1471.000,1475.000
2069,Speaker 1,"For my for my.",1475.000,1479.000
2070,Speaker 1,"Which we'll call it.",1479.000,1482.000
2072,Speaker 1,"The file files folders in the Yes filing cabinet.",1483.000,1488.000
2073,Speaker 1,"You know.",1488.000,1490.000
2074,Speaker 2,"Do you live alone?",1490.000,1492.000
2075,Speaker 1,"Yes, I did.",1492.000,1493.000
2076,Speaker 1,"Yeah.",1493.000,1496.000
2077,Speaker 1,"Did you want someone to come with me or not?",1496.000,1498.000
2078,Speaker 2,"Well, it's gone through the.",1498.000,1499.000
2079,Speaker 2,"As part of the investigation, has already been charged for.",1499.000,1501.000
2080,Speaker 2,"An execute that address.",1501.000,1505.000
2081,Speaker 2,"I don't know.",1505.000,1506.000
2082,Speaker 2,"Because we've been conversing for quite some time.",1506.000,1508.000
2083,Speaker 1,"OK.",1508.000,1510.000
2084,Speaker 2,"OK, I'm just asking.",1510.000,1513.000
2085,Speaker 2,"Because you've been so cooperative and and again, I do appreciate that. I really do. It just makes things a lot easier, right?",1513.000,1523.000
2086,Speaker 2,"Advising us where certain things might be, and you said you might have thrown them out, yeah.",1523.000,1526.000
2087,Speaker 1,"You might not have. I might not have had them. And then at the very end of my coffee table, there's a box and got pictures and a photo of the minutes. There might be something in there too, of a trailer queue.",1526.000,1540.000
2088,Speaker 3,"Good evening.",1540.000,1546.000
2089,Speaker 1,"Writing path.",1546.000,1549.000
2090,Speaker 2,"What types of things, what types of things would?",1549.000,1551.000
2091,Speaker 1,"You document. That's what I've done. Have that I felt.",1551.000,1555.000
2092,Speaker 1,"When it happened, just trying to figure out what was going on.",1555.000,1557.000
2093,Speaker 1,"In my head.",1557.000,1559.000
2094,Speaker 2,"Searching for answers.",1559.000,1560.000
2095,Speaker 1,"Yeah.",1560.000,1562.000
2096,Speaker 2,"They're not sure you.",1562.000,1564.000
2097,Speaker 2,"Rid of those around there.",1564.000,1566.000
2098,Speaker 1,"I thought I got rid of them all, but I don't know if I did for sure.",1566.000,1571.000
2099,Speaker 2,"Would there be anything?",1571.000,1572.000
2100,Speaker 2,"Else, as far as computer documents.",1572.000,1575.000
2101,Speaker 1,"There would be.",1575.000,1577.000
2102,Speaker 1,"I accessed the computer support group for.",1577.000,1581.000
2103,Speaker 1,"Borderline personality disorder. It would be on that. It would be on that website.",1581.000,1587.000
2104,Speaker 2,"It's just an open forum that you could join and post comments and.",1587.000,1590.000
2105,Speaker 1,"Yes.",1590.000,1592.000
2106,Speaker 2,"What website is that?",1592.000,1594.000
2107,Speaker 1,"I couldn't tell you, but I could find you.",1594.000,1595.000
2108,Speaker 1,"On my computer.",1595.000,1597.000
2109,Speaker 2,"And would that be something that you'd be willing to share with us? Give us good time to talk and whatnot.",1597.000,1599.000
2110,Speaker 1,"A question.",1599.000,1601.000
2111,Speaker 1,"Yep.",1601.000,1607.000
2112,Speaker 1,"Yeah.",1607.000,1609.000
2113,Speaker 3,"What's your tattoo? Hopefully.",1609.000,1613.000
2114,Speaker 1,"Then I have.",1613.000,1614.000
2115,Speaker 1,"Hopes for the future and dreams of the future.",1614.000,1619.000
2116,Speaker 2,"After the last year.",1619.000,1622.000
2117,Speaker 1,"That somehow some way I can help somebody.",1622.000,1625.000
2118,Speaker 1,"There's got to be somebody wherever I go. Jail penitentiary. There's got to be somebody I can help. Maybe somebody who can't read. Maybe somebody who can't write. Maybe somebody has done more than me and feels like it will never be.",1625.000,1638.000
2119,Speaker 1,"Forgiven.",1638.000,1639.000
2120,Speaker 1,"Maybe somebody who's done listen me, who feels.",1639.000,1640.000
2121,Speaker 1,"Like it will never be forgiven.",1640.000,1642.000
2122,Speaker 1,"There's got to be something that can come from this. Maybe somebody can study me and come up with answers and new medication. So this doesn't happen again.",1642.000,1653.000
2123,Speaker 1,"That's metal.",1653.000,1656.000
2124,Speaker 2,"Is there anything worse than taking?",1656.000,1658.000
2125,Speaker 2,"The loss of life.",1658.000,1661.000
2126,Speaker 1,"Yeah.",1661.000,1663.000
2127,Speaker 1,"Sheldon child molestation.",1663.000,1667.000
2128,Speaker 1,"Absolutely.",1667.000,1668.000
2129,Speaker 2,"You feel that you might.",1668.000,1670.000
2130,Speaker 2,"Harm your children yourself if you were.",1670.000,1672.000
2131,Speaker 1,"To work with them, I was afraid that that they might get that feeling of wanting to give them into one wanted Joseph specially since they were that diabetic and I just I panicked and there was no way absolutely not open to that.",1672.000,1691.000
2132,Speaker 2,"Is there anything else that you?",1691.000,1692.000
2133,Speaker 2,"Can think of right now, no.",1692.000,1693.000
2134,Speaker 1,"No.",1693.000,1695.000
2135,Speaker 1,"I think I did.",1695.000,1696.000
2136,Speaker 2,"Pretty good. I think you did. And this time I'm just going to sit.",1696.000,1698.000
2137,Speaker 1,"What happens now?",1698.000,1700.000
2138,Speaker 2,"Tight and we'll arrange to.",1700.000,1705.000
2139,Speaker 2,"See what the next steps are.",1705.000,1706.000
2140,Speaker 1,"Oh, OK, I might not be going.",1706.000,1708.000
2141,Speaker 1,"Home then.",1708.000,1709.000
2142,Speaker 2,"I will get back to you.",1709.000,1711.000
2143,Speaker 2,"With that, we discussed your.",1711.000,1711.000
2144,Speaker 1,"OK.",1711.000,1717.000
2145,Speaker 2,"Original document that's in your backpack. If I were to prepare a form, which is the consent to search or the consent form to provide us with those arguments, would that?",1717.000,1719.000
2146,Speaker 1,"Yeah.",1719.000,1726.000
2147,Speaker 2,"Be something you'd be willing to sign.",1726.000,1726.000
2148,Speaker 1,"Yeah, sure.",1726.000,1730.000
2149,Speaker 1,"There's some stuff in there too that it is with the nurse.",1730.000,1734.000
2150,Speaker 2,"In your backpack? Yeah. OK. What kind of things?",1734.000,1737.000
2151,Speaker 1,"Like it's called the chain link thing.",1737.000,1739.000
2152,Speaker 1,"So you start.",1739.000,1740.000
2153,Speaker 1,"At what you did and you go backwards to how you're feeling, what you could have done different and all that.",1740.000,1745.000
2154,Speaker 2,"Do you feel?",1745.000,1746.000
2155,Speaker 2,"That your time man can be trusted and.",1746.000,1749.000
2156,Speaker 2,"You received a fairly.",1749.000,1751.000
2157,Speaker 1,"Yeah, not. And an increase in medication, which I feel I needed.",1751.000,1757.000
2158,Speaker 3,"All right.",1757.000,1761.000
2159,Speaker 2,"For a few moments and I'll be back there again on my phone.",1761.000,1762.000
2160,Speaker 2,"OK.",1762.000,1769.000
2161,Speaker 2,"And that's 739.",1769.000,1775.000
2162,Speaker 2,"And let me get back to what some there's some, we're OK.",1775.000,1779.000
2163,Speaker 1,"I'd like to go home.",1779.000,1782.000
2164,Speaker 2,"Also take more. We'll see.",1782.000,1783.000
2165,Speaker 2,"What we're going to.",1783.000,1783.000
2166,Speaker 1,"Ian have running. I'd like to.",1783.000,1785.000
2167,Speaker 2,"Go home. Thank you. Thank you. Thank you.",1785.000,1793.000
2168,Speaker 3,"Yeah.",1793.000,1813.000
2169,Speaker 2,"I'm sorry, Beth.",1813.000,1815.000
2170,Speaker 3,"You can imagine that things of this nature take some time and I appreciate your patience with me.",1815.000,1820.000
2171,Speaker 1,"Yeah.",1820.000,1821.000
2172,Speaker 1,"Understand.",1821.000,1824.000
2173,Speaker 3,"Thank you. So I have 8:02.",1824.000,1828.000
2174,Speaker 2,"I did have we're in the.",1828.000,1829.000
2175,Speaker 2,"Home stretcher.",1829.000,1830.000
2176,Speaker 2,"OK. And I can explain to you everything that's going to go on, OK, fair enough.",1830.000,1833.000
2177,Speaker 1,"OK.",1833.000,1834.000
2178,Speaker 1,"OK.",1834.000,1839.000
2179,Speaker 2,"So First off, a few things that and you remember the gentleman who transporters back from Toronto and also Karen, my partners that they've just been monitoring and.",1839.000,1852.000
2180,Speaker 1,"Great. Great.",1852.000,1852.000
2181,Speaker 2,"Needs and also.",1852.000,1853.000
2182,Speaker 2,"Things like just some things that are are concerning and that we just need.",1853.000,1856.000
2183,Speaker 2,"To firm up, hopefully.",1856.000,1857.000
2184,Speaker 1,"OK.",1857.000,1859.000
2185,Speaker 2,"So First off, as I said, there has been a search for next two days written ones and there was some paperwork with regards to a Remington.",1859.000,1863.000
2186,Speaker 1,"OK.",1863.000,1868.000
2187,Speaker 2,"Got shot, kind of some sort. Oh, like, what would that be for?",1868.000,1874.000
2188,Speaker 1,"I like guns.",1874.000,1875.000
2189,Speaker 2,"OK. Yeah. All right. Do you have any?",1875.000,1877.000
2190,Speaker 1,"No, no, no.",1877.000,1879.000
2191,Speaker 1,"I used to. I had a 22.",1879.000,1880.000
